DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Avg Wind Speed @ 33ft [m/s],Avg Roof Temp [deg C]
1/1/1994,1,-2.4027,-0.1639,-2.8794,2.9520,3.0901
1/1/1994,2,-3.8213,-0.9497,-4.1406,1.7415,2.9896
1/1/1994,3,-3.0103,-0.4644,-3.0554,1.7625,1.9669
1/1/1994,4,-2.4000,-0.4869,-2.3873,1.0867,1.7062
1/1/1994,5,-2.3796,-0.7606,-2.4407,1.7978,0.8875
1/1/1994,6,-3.1415,-0.7408,-3.0980,1.7323,-1.4201
1/1/1994,7,-2.7530,-0.8201,-3.0948,1.5139,-1.2303
1/1/1994,8,13.8850,84.6578,9.8747,2.0579,-0.9155
1/1/1994,9,41.3823,1.0231,38.4473,1.8712,1.3115
1/1/1994,10,109.8712,8.2134,98.6096,1.6480,3.1173
1/1/1994,11,372.5608,641.7927,101.0111,1.9578,5.8156
1/1/1994,12,448.7133,878.0875,52.0960,2.0892,7.0442
1/1/1994,13,441.5813,781.0833,85.9768,2.4174,9.1431
1/1/1994,14,307.3425,251.7557,183.2858,5.2101,9.8808
1/1/1994,15,322.8817,484.5236,166.3345,5.7229,10.9078
1/1/1994,16,168.5233,633.7008,43.6507,3.2021,9.9204
1/1/1994,17,19.3834,8.8281,17.0612,3.6639,7.9380
1/1/1994,18,-2.8479,0.6865,-3.1706,3.7002,8.0680
1/1/1994,19,-2.8026,0.4857,-3.0050,6.5364,9.7797
1/1/1994,20,-3.0216,0.1590,-3.4299,5.1208,9.8730
1/1/1994,21,-4.0527,-0.0669,-4.4857,2.7962,9.2896
1/1/1994,22,-3.4961,0.0819,-3.5336,5.6259,8.7258
1/1/1994,23,-4.1513,-0.2346,-4.4518,2.3417,7.7847
1/2/1994,0,-2.6526,-0.4091,-2.9500,3.3363,7.3165
1/2/1994,1,-2.5112,-0.5243,-2.6465,5.4882,6.5944
1/2/1994,2,-2.1649,-0.5200,-2.1899,8.3132,4.6170
1/2/1994,3,-2.0129,-0.3015,-2.1635,9.1682,3.5517
1/2/1994,4,-1.4844,-0.4494,-1.8283,15.2362,3.6976
1/2/1994,5,-1.4589,-0.3396,-1.8334,14.9511,2.9314
1/2/1994,6,-1.2916,-0.1719,-1.7370,14.4228,2.8452
1/2/1994,7,-1.9609,-0.5989,-2.2171,8.6662,2.7197
1/2/1994,8,16.8908,116.5364,7.1590,3.9719,2.1520
1/2/1994,9,148.1038,659.7708,30.2412,3.1602,3.0788
1/2/1994,10,299.8500,852.2167,41.9334,6.1973,4.0487
1/2/1994,11,419.1542,927.6525,48.6284,7.6095,4.4236
1/2/1994,12,485.6192,959.9075,53.7904,10.7343,4.1880
1/2/1994,13,489.5558,966.5858,52.6741,10.6610,4.1868
1/2/1994,14,435.3833,941.0717,49.8015,10.4776,3.8778
1/2/1994,15,322.5800,882.1317,43.4397,9.9554,3.8930
1/2/1994,16,173.6764,719.4975,33.2083,9.8121,3.6501
1/2/1994,17,26.8995,157.4093,11.4130,8.4376,2.7198
1/2/1994,18,-3.0990,0.1425,-3.1034,5.3925,2.0402
1/2/1994,19,-3.0013,0.3680,-2.9974,5.4408,1.9265
1/2/1994,20,-3.1238,0.4066,-3.4148,4.1831,1.9130
1/2/1994,21,-3.1989,0.4735,-3.4249,3.9880,2.0735
1/2/1994,22,-2.8595,0.2834,-2.8312,4.1436,2.4236
1/2/1994,23,-2.0461,0.8501,-2.4565,3.7978,3.4830
1/3/1994,0,-4.1562,-0.8554,-4.2125,2.3329,2.7347
1/3/1994,1,-4.0814,-0.5533,-4.2733,0.9088,1.9864
1/3/1994,2,-3.2235,-0.3819,-3.8917,1.6055,1.7205
1/3/1994,3,-2.4227,-0.0396,-3.3539,1.1035,2.6787
1/3/1994,4,-3.3062,-0.3868,-3.8537,2.1448,1.2499
1/3/1994,5,-0.7754,0.8394,-1.6271,4.0931,5.2068
1/3/1994,6,-2.6741,-0.5764,-2.8916,6.7672,6.8566
1/3/1994,7,-1.8054,-0.2341,-1.9789,10.6192,6.5587
1/3/1994,8,15.3061,35.0193,11.6313,8.1966,6.5757
1/3/1994,9,99.6188,48.5892,81.6907,9.1651,6.7879
1/3/1994,10,286.9508,495.9407,113.6672,4.9955,8.6806
1/3/1994,11,264.1242,358.6294,101.0986,3.8045,9.2660
1/3/1994,12,256.1267,331.3942,76.4986,9.0759,9.0367
1/3/1994,13,504.4767,841.5092,106.0509,7.0446,9.0299
1/3/1994,14,430.8983,762.6258,104.5574,5.7767,8.4641
1/3/1994,15,326.2658,874.6542,45.5153,7.8182,8.4459
1/3/1994,16,173.7274,691.6467,34.1939,8.5074,7.7820
1/3/1994,17,19.1334,71.5002,10.6732,9.4887,7.0861
1/3/1994,18,-2.0081,-0.0311,-2.2591,9.3249,6.5935
1/3/1994,19,-2.0619,0.2485,-2.2395,8.6439,6.1833
1/3/1994,20,-4.2081,-1.1429,-4.0361,4.0052,3.0868
1/3/1994,21,-4.1264,-0.1462,-4.2638,1.4987,0.7019
1/3/1994,22,-3.3506,-0.2598,-3.9902,2.2056,0.1394
1/3/1994,23,-3.6313,-0.7944,-4.0214,1.7066,-1.0476
1/4/1994,0,-3.7041,-0.5678,-4.0653,1.1957,-1.8604
1/4/1994,1,-2.7570,-0.2057,-3.2561,2.1396,-2.0749
1/4/1994,2,-2.7395,-0.2630,-3.3158,2.6098,-2.0156
1/4/1994,3,-2.5535,-0.2437,-3.0866,3.0520,-1.9771
1/4/1994,4,-2.5753,-0.3096,-3.2276,2.8303,-1.9867
1/4/1994,5,-2.6124,-0.3541,-3.1647,2.9152,-2.0314
1/4/1994,6,-2.2428,-0.1270,-2.8091,3.5962,-1.8610
1/4/1994,7,-3.1537,-0.5726,-3.5617,1.8933,-1.7902
1/4/1994,8,20.6127,188.0588,8.8402,1.8148,-1.8049
1/4/1994,9,157.1252,664.3625,38.2594,1.1646,-0.5382
1/4/1994,10,254.9317,460.7313,91.7480,1.1249,2.9560
1/4/1994,11,230.2358,169.1677,148.0458,2.7061,5.6904
1/4/1994,12,250.7983,115.3548,177.6578,1.8251,5.4330
1/4/1994,13,519.2917,750.1367,158.4592,1.7809,10.0960
1/4/1994,14,201.5133,33.6824,171.7633,2.6657,8.5811
1/4/1994,15,150.1367,7.0093,137.3142,3.2794,11.0501
1/4/1994,16,201.3992,556.9043,91.0946,3.8787,11.4843
1/4/1994,17,42.7166,134.5067,27.9398,4.7328,11.2061
1/4/1994,18,-2.9993,0.1751,-3.1281,4.8263,11.0872
1/4/1994,19,-3.4424,0.0321,-3.4999,4.4099,11.6743
1/4/1994,20,-4.3238,-0.1152,-4.5626,2.2959,10.7592
1/4/1994,21,-3.3045,0.4800,-3.6996,3.7372,10.6432
1/4/1994,22,-2.9406,0.3568,-3.1435,6.6254,11.1609
1/4/1994,23,-3.0629,0.1055,-3.3114,5.7501,11.2935
1/5/1994,0,-2.3074,-0.2995,-2.2717,8.0275,11.1448
1/5/1994,1,-2.3802,-0.3826,-2.3715,6.6370,10.6823
1/5/1994,2,-2.6874,-0.1018,-3.1408,5.8174,10.6643
1/5/1994,3,-3.0279,-0.2738,-3.6929,3.9794,11.5316
1/5/1994,4,-3.6004,-0.3799,-4.2069,3.0639,11.6033
1/5/1994,5,-3.2562,-0.7352,-3.4401,5.6200,10.6470
1/5/1994,6,-2.7335,-0.6666,-2.8405,7.3333,9.0447
1/5/1994,7,-2.6731,-0.5798,-2.7153,5.9771,8.4053
1/5/1994,8,8.0472,-0.2808,7.3460,2.3995,8.0939
1/5/1994,9,87.2320,203.1345,37.4832,2.8246,8.5447
1/5/1994,10,311.1758,753.0683,73.4807,5.6663,10.9449
1/5/1994,11,378.9100,653.8344,106.9825,9.2992,11.2070
1/5/1994,12,471.9758,873.1400,72.7561,7.4145,11.5078
1/5/1994,13,462.5800,828.5675,76.5685,6.0358,11.6382
1/5/1994,14,191.5701,196.3584,93.2777,6.7831,10.3113
1/5/1994,15,195.7307,209.2669,112.5390,7.4860,7.9886
1/5/1994,16,69.6114,1.5126,65.2917,8.5591,5.3337
1/5/1994,17,18.2079,-0.3219,16.5078,10.3307,3.8728
1/5/1994,18,-1.2357,-0.0262,-1.4540,11.9188,2.3742
1/5/1994,19,-1.7091,-0.0380,-1.8601,9.9059,1.8033
1/5/1994,20,-1.5747,0.2111,-1.8800,7.2264,1.7482
1/5/1994,21,-3.1615,-0.2052,-3.4386,4.2191,0.7081
1/5/1994,22,-3.0278,0.2690,-3.4030,4.7398,0.2347
1/5/1994,23,-2.2224,-0.0332,-2.2797,7.9903,0.1059
1/6/1994,0,-2.9617,-0.5381,-3.0531,5.6544,-0.5093
1/6/1994,1,-2.4391,-0.3146,-2.4989,7.4690,-0.5422
1/6/1994,2,-2.5700,-0.3703,-2.5918,7.2168,-1.0220
1/6/1994,3,-2.8471,-0.6056,-2.8054,6.7314,-1.5299
1/6/1994,4,-2.3121,-0.3671,-2.3517,8.2439,-1.8192
1/6/1994,5,-1.7855,-0.3012,-1.8853,11.0681,-1.6274
1/6/1994,6,-2.1420,-0.3285,-2.3079,4.9340,-1.6433
1/6/1994,7,-1.3513,-0.4025,-1.8162,5.5820,-1.3601
1/6/1994,8,6.2338,-0.2412,5.7169,6.9582,-1.3966
1/6/1994,9,39.8797,-0.0606,37.8951,5.5836,-1.2859
1/6/1994,10,101.9126,0.4920,98.4508,2.3871,-1.4590
1/6/1994,11,162.8058,3.7269,154.2425,1.8485,-1.0232
1/6/1994,12,355.3175,231.5492,220.6050,2.1890,-0.4361
1/6/1994,13,371.5492,290.1908,197.0350,6.0514,0.6533
1/6/1994,14,294.8575,192.9208,179.6217,7.2269,0.8035
1/6/1994,15,208.0850,161.3639,140.1550,6.2442,0.8292
1/6/1994,16,170.1736,411.6642,78.1505,6.8351,0.5758
1/6/1994,17,30.7536,135.1996,14.8839,5.0946,-0.9108
1/6/1994,18,-2.7472,-0.0455,-3.0825,5.1557,-2.0383
1/6/1994,19,-2.5701,0.3970,-2.7522,6.5742,-2.2234
1/6/1994,20,-2.6203,-0.2840,-2.5503,6.6689,-3.1714
1/6/1994,21,-1.7107,-0.4104,-1.6357,4.9578,-6.1212
1/6/1994,22,-1.9322,-0.1302,-1.9961,1.8489,-7.0394
1/6/1994,23,-1.7773,-0.4072,-1.6417,3.3416,-8.9164
1/7/1994,0,-2.5576,-0.1624,-2.6461,0.7051,-9.4078
1/7/1994,1,-3.2285,0.8279,-3.7052,1.9498,-7.8136
1/7/1994,2,-2.9135,-0.0359,-3.5336,6.1924,-4.2917
1/7/1994,3,-3.3050,-0.5503,-3.6035,3.2557,-4.4504
1/7/1994,4,-3.9350,-0.8161,-3.7465,3.1428,-8.6186
1/7/1994,5,-3.0345,-0.4426,-3.3652,1.7596,-8.7945
1/7/1994,6,-1.0021,0.7813,-2.2274,2.1237,-4.5912
1/7/1994,7,-2.0079,-0.4072,-2.3481,7.2478,-3.0866
1/7/1994,8,19.4559,102.7754,12.8916,8.3049,-2.3974
1/7/1994,9,110.2364,190.8490,62.4049,6.4399,-1.6178
1/7/1994,10,286.8967,660.4683,73.6677,3.1550,-0.0190
1/7/1994,11,396.4383,666.8033,111.8408,3.0342,1.5728
1/7/1994,12,358.8558,449.6992,128.3289,2.0730,2.8011
1/7/1994,13,262.7858,84.8233,198.9683,2.3946,3.3370
1/7/1994,14,139.9284,0.8790,130.4663,3.7136,3.3188
1/7/1994,15,178.1443,184.5233,101.3474,4.7139,3.9118
1/7/1994,16,57.4459,21.1005,47.4164,2.5487,4.2749
1/7/1994,17,33.9957,156.2156,16.1921,5.9474,5.2573
1/7/1994,18,-2.6588,0.0900,-2.6204,3.3354,4.6095
1/7/1994,19,-3.6768,-0.6294,-3.8932,1.8404,2.9954
1/7/1994,20,-2.9853,-0.3021,-3.1183,2.0052,2.2076
1/7/1994,21,-2.1538,0.4023,-2.2978,1.7677,2.5599
1/7/1994,22,-1.5643,0.5351,-1.9218,2.5747,3.6530
1/7/1994,23,-3.4004,-0.7462,-3.5331,1.3411,3.0281
1/8/1994,0,-2.5990,-0.3589,-2.9539,1.7223,2.3576
1/8/1994,1,-1.9214,0.0605,-2.2413,2.6399,2.5165
1/8/1994,2,-1.3728,-0.1950,-1.7719,6.6177,4.5656
1/8/1994,3,-4.2389,-0.5769,-4.2241,1.3751,2.7475
1/8/1994,4,-3.3323,-0.7532,-3.6151,3.0458,2.7351
1/8/1994,5,-4.6545,-1.1201,-4.6769,1.3832,1.3967
1/8/1994,6,-3.8359,-0.8892,-3.9224,1.7550,-0.2106
1/8/1994,7,-2.7275,-0.6932,-3.0047,2.8597,0.4795
1/8/1994,8,32.5282,171.7670,19.9970,1.7623,1.2225
1/8/1994,9,96.2192,205.6497,62.0387,1.2363,2.0549
1/8/1994,10,245.7442,393.2211,126.3942,1.9659,4.8262
1/8/1994,11,186.0042,16.0926,165.3317,1.9442,4.8349
1/8/1994,12,394.2200,257.6961,244.0950,2.7899,5.4017
1/8/1994,13,456.2083,705.3000,108.4738,3.1375,7.3317
1/8/1994,14,423.5317,768.2175,87.5079,2.5725,8.1280
1/8/1994,15,351.1408,685.7517,112.5583,2.6711,8.1380
1/8/1994,16,163.5154,371.6992,71.6754,2.6503,7.9170
1/8/1994,17,26.1137,54.7228,18.2486,2.3452,5.5795
1/8/1994,18,-3.3792,-0.1665,-3.4637,2.6597,2.5481
1/8/1994,19,-3.8393,-0.1810,-4.1443,1.5731,1.9814
1/8/1994,20,-4.6253,-0.4618,-4.5880,0.7832,1.0168
1/8/1994,21,-2.8666,0.2287,-3.3953,0.9047,1.7668
1/8/1994,22,-2.8073,0.1762,-3.2651,1.3829,1.6416
1/8/1994,23,-2.5193,0.2330,-2.8148,2.6265,2.4929
1/9/1994,0,-2.7887,-0.5850,-3.0975,1.5073,3.0375
1/9/1994,1,-3.1514,-0.6230,-3.3591,2.7395,2.3114
1/9/1994,2,-2.3667,-0.3171,-2.5843,4.0444,2.6788
1/9/1994,3,-3.1291,-0.7173,-3.2866,2.0224,2.8001
1/9/1994,4,-3.0572,-0.8758,-3.0873,2.5592,2.3251
1/9/1994,5,-3.2103,-0.8137,-3.3381,3.2231,1.5340
1/9/1994,6,-2.9802,-0.7741,-3.1959,3.9267,0.9103
1/9/1994,7,-2.4886,-0.5876,-2.5741,4.0307,0.7128
1/9/1994,8,9.0873,45.1274,6.2082,3.7741,0.7982
1/9/1994,9,58.3251,26.8323,52.2777,3.6180,2.1046
1/9/1994,10,112.9513,4.5710,106.7027,2.7475,3.1175
1/9/1994,11,178.4250,1.7008,174.2442,0.9163,3.4217
1/9/1994,12,194.3733,4.6369,187.4300,2.2473,3.1417
1/9/1994,13,143.6842,1.6263,140.9567,1.2017,2.7205
1/9/1994,14,133.7092,0.7103,131.1933,2.1031,3.6124
1/9/1994,15,130.4325,1.2749,126.5592,1.8004,3.6133
1/9/1994,16,70.5483,0.0605,69.3684,0.9850,3.7129
1/9/1994,17,13.8758,-0.4350,13.2598,1.9480,2.9453
1/9/1994,18,-3.6685,-0.7489,-3.8627,1.2344,1.8016
1/9/1994,19,-2.6658,0.2523,-2.8878,1.5611,1.4772
1/9/1994,20,-3.0085,0.3428,-3.2232,1.6838,1.8361
1/9/1994,21,-3.0164,0.2132,-3.3883,4.2670,1.3086
1/9/1994,22,-2.9288,0.2207,-3.2137,5.6447,1.1063
1/9/1994,23,-3.5141,-0.0809,-3.8888,3.2483,0.7302
1/10/1994,0,-3.6379,-0.7896,-4.1067,2.4312,0.8804
1/10/1994,1,-3.6110,-0.6610,-4.0399,2.5632,0.8718
1/10/1994,2,-3.5707,-0.5930,-4.0241,2.9556,0.3849
1/10/1994,3,-2.7331,-0.3777,-3.0257,5.6479,0.6445
1/10/1994,4,-3.0211,-0.6787,-3.2067,5.5149,0.2087
1/10/1994,5,-2.8013,-0.5764,-3.1108,5.4586,-0.0770
1/10/1994,6,-3.7809,-0.8716,-4.1582,2.5242,-1.0384
1/10/1994,7,-3.0823,-0.9926,-3.5745,2.9582,-0.8664
1/10/1994,8,16.9486,94.3584,8.5160,2.6084,-1.1989
1/10/1994,9,130.6681,534.7625,31.8583,2.8875,-0.1770
1/10/1994,10,304.8967,850.7375,41.3882,2.6502,1.8699
1/10/1994,11,403.9975,860.3958,49.9986,2.3163,2.8928
1/10/1994,12,457.0900,850.8242,58.4253,3.0341,3.4483
1/10/1994,13,485.8442,945.2592,48.1959,2.3767,4.2188
1/10/1994,14,431.9858,908.1667,45.0868,1.7296,4.5315
1/10/1994,15,319.1075,837.2950,39.4267,1.7890,5.2460
1/10/1994,16,174.6333,682.0200,29.2995,1.6192,5.1663
1/10/1994,17,28.6482,195.0077,8.7539,1.0385,3.8216
1/10/1994,18,-5.5929,-0.9410,-4.8861,1.1690,1.5847
1/10/1994,19,-4.0463,0.1045,-4.3255,1.9895,0.1566
1/10/1994,20,-3.9291,0.2469,-4.1117,2.1283,-0.3116
1/10/1994,21,-3.3100,0.2807,-3.6576,3.6143,-1.0569
1/10/1994,22,-3.0855,0.4891,-3.3839,3.8943,-1.0539
1/10/1994,23,-2.9622,0.1596,-3.2105,4.4522,-1.0316
1/11/1994,0,-3.6250,-0.6712,-3.8253,2.9298,-0.9528
1/11/1994,1,-3.2966,-0.6101,-3.4633,4.2295,-2.2038
1/11/1994,2,-3.4854,-0.6305,-3.8076,3.1849,-3.0892
1/11/1994,3,-3.3031,-0.6300,-3.7027,2.3565,-3.3581
1/11/1994,4,-2.9103,-0.8952,-3.0334,2.2391,-3.3236
1/11/1994,5,-2.3858,-0.6048,-2.4129,2.6374,-3.2444
1/11/1994,6,-2.2782,-0.7227,-2.3818,1.7992,-1.9462
1/11/1994,7,-1.9693,-0.4484,-1.9614,1.9856,-1.3089
1/11/1994,8,8.6615,13.0633,7.7519,3.6562,-0.6188
1/11/1994,9,85.3835,26.6859,68.8923,5.0224,1.3660
1/11/1994,10,240.6350,370.2472,98.2913,5.0616,4.1086
1/11/1994,11,455.9600,692.9002,158.3867,2.8031,7.4919
1/11/1994,12,523.1525,857.5142,116.9386,2.3198,8.8698
1/11/1994,13,493.8883,942.1258,54.5117,3.1076,8.7192
1/11/1994,14,445.3100,910.4842,53.6977,2.1268,9.6784
1/11/1994,15,348.2750,846.5800,57.3112,1.3063,10.3968
1/11/1994,16,166.8958,191.0409,110.7333,5.0197,9.4500
1/11/1994,17,41.1953,12.3233,36.9492,5.7201,8.0223
1/11/1994,18,-1.3874,-0.5602,-1.6053,7.2807,6.2920
1/11/1994,19,-1.6078,-0.2084,-1.8499,7.5353,5.1506
1/11/1994,20,-1.3032,0.1098,-1.7065,8.9679,4.7561
1/11/1994,21,-1.3584,0.0134,-1.8132,7.2648,4.2616
1/11/1994,22,-1.3157,0.0166,-1.7110,7.8636,3.7977
1/11/1994,23,-1.3301,-0.0873,-1.6646,8.9584,3.2908
1/12/1994,0,-1.6139,-0.3718,-1.8526,6.0693,2.9943
1/12/1994,1,-1.8662,-0.3477,-2.0393,5.8414,2.6758
1/12/1994,2,-3.3072,-0.5233,-3.5407,4.3332,1.8952
1/12/1994,3,-3.6180,-0.7414,-3.9625,2.5915,1.3433
1/12/1994,4,-3.4501,-0.7157,-3.6170,4.1039,-0.8405
1/12/1994,5,-3.8953,-0.4928,-4.3696,1.6215,-1.4745
1/12/1994,6,-3.6830,-0.5202,-3.8419,1.3052,-1.6101
1/12/1994,7,-3.0574,-0.3546,-3.3434,2.3582,-0.9588
1/12/1994,8,19.6106,190.0888,6.7418,2.5223,-0.0567
1/12/1994,9,152.9908,683.7717,28.5708,2.5739,1.8568
1/12/1994,10,306.5258,862.7433,38.0216,2.1431,3.8448
1/12/1994,11,427.0983,933.7875,43.4930,2.9003,4.4157
1/12/1994,12,492.6500,964.7992,47.9086,3.2970,4.8366
1/12/1994,13,498.3475,964.7458,47.6352,2.3098,5.3525
1/12/1994,14,441.1858,921.8742,44.3473,1.7034,5.3413
1/12/1994,15,330.5267,833.8708,44.7837,2.3187,5.7116
1/12/1994,16,175.2375,619.3853,36.0849,4.9890,5.7751
1/12/1994,17,35.8571,177.7543,13.9276,6.0781,3.6510
1/12/1994,18,-2.2283,0.2796,-2.4926,6.8757,2.5311
1/12/1994,19,-1.8180,0.3616,-1.9758,9.0728,2.6961
1/12/1994,20,-2.0731,0.3776,-2.1371,8.1367,2.7339
1/12/1994,21,-2.8828,0.3541,-3.0314,5.4219,2.7433
1/12/1994,22,-2.5076,0.3080,-2.5690,6.8664,2.7684
1/12/1994,23,-2.0824,0.3407,-2.2749,6.9350,3.2167
1/13/1994,0,-2.3045,-0.2009,-2.4427,7.1992,3.6489
1/13/1994,1,-2.4900,-0.4714,-2.5779,7.6875,3.7293
1/13/1994,2,-2.8379,-0.3359,-3.0218,6.0609,3.4461
1/13/1994,3,-2.3741,-0.4377,-2.5277,7.9218,3.1725
1/13/1994,4,-2.7400,-0.5067,-3.0047,6.0500,3.3862
1/13/1994,5,-3.8225,-0.7462,-4.1155,2.7502,2.9683
1/13/1994,6,-2.8397,-0.6316,-3.2759,5.3056,3.1282
1/13/1994,7,-2.4692,-0.6894,-2.7412,5.0934,3.0035
1/13/1994,8,24.5400,177.6593,11.3585,6.5073,3.0728
1/13/1994,9,144.7765,441.5692,57.9933,6.4076,4.5280
1/13/1994,10,279.3233,467.3450,111.1982,7.7824,6.0198
1/13/1994,11,385.3425,534.4017,133.6517,8.6890,6.8237
1/13/1994,12,362.7550,408.7700,136.6883,8.3159,6.7686
1/13/1994,13,237.7458,69.4098,176.1975,7.4050,6.8596
1/13/1994,14,243.0025,82.5606,184.0217,7.2304,7.4330
1/13/1994,15,147.3525,25.2501,124.7160,7.7362,7.4060
1/13/1994,16,226.5442,622.2227,86.2597,8.0666,7.8173
1/13/1994,17,53.9976,254.3037,23.0539,7.3897,6.7521
1/13/1994,18,-1.7932,-0.0262,-2.0766,7.0903,5.9622
1/13/1994,19,-3.4469,0.0134,-3.9214,3.1208,5.3164
1/13/1994,20,-2.9677,0.0493,-3.3343,4.2536,4.6985
1/13/1994,21,-3.6986,0.3353,-3.9865,2.4201,4.9188
1/13/1994,22,-3.6017,0.2909,-3.7478,2.9334,5.2223
1/13/1994,23,-3.4644,-0.0279,-4.1421,2.3721,5.3558
1/14/1994,0,-3.6119,-0.6176,-4.2749,2.1996,5.2706
1/14/1994,1,-3.3981,-0.1714,-4.1321,1.7918,5.9176
1/14/1994,2,-4.0965,-0.6948,-4.7106,1.4149,5.6755
1/14/1994,3,-3.1259,0.1596,-3.8532,2.0313,5.2664
1/14/1994,4,-3.7000,-0.4173,-4.2571,2.2938,6.1526
1/14/1994,5,-3.5076,-0.5410,-4.0101,2.8890,6.0960
1/14/1994,6,-3.7868,-0.9573,-4.1028,2.8401,4.6072
1/14/1994,7,-2.7850,-0.3182,-3.2486,2.9421,5.0392
1/14/1994,8,17.8798,100.0288,12.3884,5.2963,6.3396
1/14/1994,9,132.8215,477.2560,33.6398,5.3211,6.8047
1/14/1994,10,310.8558,854.2658,40.3209,5.0078,8.2760
1/14/1994,11,424.3283,912.8900,41.6098,2.7589,9.3577
1/14/1994,12,495.5842,971.9050,42.3754,2.7476,10.8328
1/14/1994,13,502.9983,959.1158,46.9311,3.5995,11.2889
1/14/1994,14,453.9242,952.0017,38.3012,3.0774,11.8285
1/14/1994,15,347.0458,895.3192,35.5532,4.4545,12.1666
1/14/1994,16,204.7375,778.0517,29.0647,4.3001,11.3208
1/14/1994,17,45.7396,277.9533,13.4909,5.1986,9.5173
1/14/1994,18,-2.2408,0.0444,-2.5873,6.8472,8.6125
1/14/1994,19,-2.8892,0.1757,-3.2034,6.6372,7.5511
1/14/1994,20,-2.5570,0.8297,-2.9644,6.7298,8.2023
1/14/1994,21,-3.5913,-0.0964,-3.9380,5.0851,7.8651
1/14/1994,22,-3.4397,0.1371,-3.6314,4.8629,7.0571
1/14/1994,23,-4.7670,-0.6048,-4.9061,2.9123,6.0278
1/15/1994,0,-4.1433,-0.1569,-4.4856,1.0363,4.7731
1/15/1994,1,-1.9877,-0.1221,-2.4369,6.0762,6.6440
1/15/1994,2,-2.7686,-0.3744,-2.9379,6.8398,6.9019
1/15/1994,3,-2.8776,-0.4569,-3.1087,6.6376,7.1200
1/15/1994,4,-2.9458,-0.5217,-3.2072,6.4348,7.3202
1/15/1994,5,-3.2203,-0.6053,-3.4269,5.4456,7.2987
1/15/1994,6,-4.5049,-1.1854,-4.7452,2.7329,6.3762
1/15/1994,7,-3.7704,-0.6573,-3.9122,3.2457,5.4471
1/15/1994,8,22.5218,216.0978,7.9933,3.2335,5.1977
1/15/1994,9,135.2043,524.6517,32.4673,1.9310,6.4415
1/15/1994,10,264.2542,587.5775,58.5856,2.1891,8.6220
1/15/1994,11,393.7933,649.5400,98.7410,2.1133,11.1490
1/15/1994,12,381.0900,421.4100,137.3642,2.9093,11.8286
1/15/1994,13,316.0625,126.9492,211.8525,2.4672,10.9492
1/15/1994,14,219.3542,6.3886,201.6950,1.5062,10.8190
1/15/1994,15,208.5050,41.6707,176.8025,1.2265,11.0526
1/15/1994,16,127.3108,69.9344,102.9410,0.8609,10.7735
1/15/1994,17,49.8570,68.2889,39.1774,0.8860,10.7198
1/15/1994,18,-3.6776,-0.1800,-3.6735,2.6670,11.0735
1/15/1994,19,-4.6118,-0.0803,-4.8111,1.0283,10.4621
1/15/1994,20,-4.8900,-0.6599,-5.3610,1.1204,9.5280
1/15/1994,21,-5.4704,-0.2164,-5.3879,1.0402,7.8205
1/15/1994,22,-4.2786,0.4623,-4.6361,1.0812,7.4439
1/15/1994,23,-3.1378,0.6026,-3.7216,2.3885,8.7330
1/16/1994,0,-3.4370,-0.6117,-3.7356,4.2944,9.3879
1/16/1994,1,-2.9755,-0.5587,-3.1449,8.3672,8.6782
1/16/1994,2,-2.8437,-0.4982,-2.9195,8.3597,8.0986
1/16/1994,3,-3.5106,-0.6497,-3.7406,5.0813,7.2714
1/16/1994,4,-4.0570,-0.9953,-4.2252,3.7940,5.5277
1/16/1994,5,-4.1447,-1.4774,-3.9490,4.1521,2.0723
1/16/1994,6,-2.2266,-0.2566,-1.9142,1.7879,-2.4550
1/16/1994,7,-1.1279,-0.0745,-1.2563,2.1161,-2.3622
1/16/1994,8,15.7302,-0.0862,14.4039,1.4237,-2.6853
1/16/1994,9,73.9475,12.2141,67.3148,1.4167,-2.0304
1/16/1994,10,74.0271,-0.0514,71.9540,2.0680,-1.5255
1/16/1994,11,120.4013,-0.2566,117.9821,2.2090,-2.2638
1/16/1994,12,176.4973,1.7131,157.5220,2.5628,-2.3267
1/16/1994,13,383.2670,221.4993,214.2814,2.7448,-1.3926
1/16/1994,14,224.1208,61.3407,182.0876,2.1487,-1.0986
1/16/1994,15,181.8333,22.4278,161.7862,0.9642,-0.4628
1/16/1994,16,211.8392,492.2167,93.5878,1.0191,0.3196
1/16/1994,17,34.4949,141.0174,17.1976,1.2205,0.0119
1/16/1994,18,-3.1281,0.4435,-3.2047,2.1624,-0.5471
1/16/1994,19,-1.7930,0.3402,-2.1416,8.3034,0.1988
1/16/1994,20,-1.8315,0.5025,-2.0927,8.9391,0.3177
1/16/1994,21,-2.5244,0.3482,-2.5183,6.4234,0.3600
1/16/1994,22,-2.4609,0.4757,-2.4973,6.4013,0.6640
1/16/1994,23,-2.2090,0.1698,-2.2350,7.1492,1.0312
1/17/1994,0,-2.5221,-0.3327,-2.7285,4.1588,1.1586
1/17/1994,1,-1.9071,-0.3471,-2.0870,2.6503,1.5034
1/17/1994,2,-2.4376,-0.3209,-2.4973,2.4010,0.8422
1/17/1994,3,-3.7840,-0.4960,-4.0648,1.3685,0.0112
