DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Avg Wind Speed @ 33ft [m/s],Avg Roof Temp [deg C]
1/1/1997,1,-4.8492,-1.5650,-4.9720,4.5896,14.4425
1/1/1997,2,-4.7365,-0.4190,-4.4757,2.2374,8.3134
1/1/1997,3,-3.3826,-0.8203,-3.3413,3.5786,8.9512
1/1/1997,4,-3.4416,-0.7555,-3.4990,3.7812,10.1061
1/1/1997,5,-4.0128,-1.0631,-3.7304,3.1686,10.3455
1/1/1997,6,-4.0549,-1.0379,-4.0950,3.3594,10.3562
1/1/1997,7,-4.0735,-0.8648,-4.1064,3.3993,10.6492
1/1/1997,8,10.4122,76.3445,5.6342,2.1805,11.3001
1/1/1997,9,155.2427,497.1358,65.7679,2.9224,12.6514
1/1/1997,10,217.2733,141.0638,155.4687,1.7146,15.6315
1/1/1997,11,204.2700,9.4963,189.1208,1.8610,15.7968
1/1/1997,12,199.4517,4.7234,189.4258,0.7796,16.3777
1/1/1997,13,206.8958,5.2328,195.6000,1.4703,17.3747
1/1/1997,14,233.4558,37.5799,202.5408,1.2549,19.5858
1/1/1997,15,156.2525,15.5170,142.6742,3.6564,17.8274
1/1/1997,16,78.9527,1.5654,74.7080,2.1951,18.6344
1/1/1997,17,9.4998,-0.5765,8.7256,2.1846,18.2583
1/1/1997,18,-4.9537,-0.0332,-4.8528,2.4223,16.9661
1/1/1997,19,-5.7349,-0.5529,-5.4964,1.5604,15.7843
1/1/1997,20,-4.7284,0.0016,-4.6636,2.2295,14.1971
1/1/1997,21,-3.9956,0.4324,-3.8729,3.0320,13.9267
1/1/1997,22,-3.8286,0.2352,-3.8849,3.4980,13.7969
1/1/1997,23,-3.9112,-0.0370,-3.8100,2.1277,12.8717
1/2/1997,0,-3.8741,-0.7195,-3.4187,2.3822,12.9863
1/2/1997,1,-3.9679,-0.7624,-4.0298,2.6977,12.2515
1/2/1997,2,-3.5964,-0.7587,-3.4696,2.7239,12.1988
1/2/1997,3,-2.5193,-0.6408,-2.3789,3.2484,12.1774
1/2/1997,4,-2.3922,-0.5524,-2.5918,5.6939,13.5560
1/2/1997,5,-3.1164,-0.7201,-3.3421,3.9877,14.3880
1/2/1997,6,-3.9811,-1.2329,-4.2289,2.4311,13.6106
1/2/1997,7,-3.0078,-0.5545,-2.8630,0.9158,12.7960
1/2/1997,8,11.4004,8.8821,9.6942,1.9628,12.5011
1/2/1997,9,109.7282,145.1642,87.8841,1.8524,14.3212
1/2/1997,10,192.2692,33.0214,170.5675,1.8065,15.8473
1/2/1997,11,321.8650,191.9180,213.7750,1.1471,19.2623
1/2/1997,12,443.7275,565.7275,164.2408,1.2732,22.0741
1/2/1997,13,472.5400,769.2117,108.4984,2.0475,22.7492
1/2/1997,14,373.6208,540.8350,133.1052,3.2659,21.8611
1/2/1997,15,244.5400,312.9978,125.2449,3.4979,21.5585
1/2/1997,16,161.8056,325.8590,88.5390,2.4576,20.7100
1/2/1997,17,14.2871,5.5674,12.0610,1.0142,18.5209
1/2/1997,18,-3.6874,-0.2507,-3.9381,1.7869,16.5272
1/2/1997,19,-4.4531,-0.8331,-4.7053,1.3672,15.7238
1/2/1997,20,-3.0918,0.1511,-2.6531,2.3746,14.6028
1/2/1997,21,-2.9685,0.1966,-2.7776,3.5041,14.6582
1/2/1997,22,-3.3671,0.0520,-3.0636,3.1916,14.3357
1/2/1997,23,-2.9891,-0.0841,-2.9595,4.6996,14.0627
1/3/1997,0,-3.7007,-0.8272,-3.6970,2.9010,12.8567
1/3/1997,1,-3.5758,-0.6756,-3.7782,2.7024,12.1482
1/3/1997,2,-3.3217,-1.0014,-3.3857,3.5312,11.5038
1/3/1997,3,-2.4983,-0.2861,-2.4557,5.6913,7.6509
1/3/1997,4,-3.3200,-0.6162,-3.3369,2.8722,7.3057
1/3/1997,5,-3.3419,-0.9141,-3.2462,2.1830,6.6284
1/3/1997,6,-3.7363,-0.9350,-3.3861,1.9321,5.6173
1/3/1997,7,-3.0920,-0.9018,-2.9681,3.6080,5.1660
1/3/1997,8,9.7662,0.0509,9.0145,3.1531,4.3487
1/3/1997,9,128.5942,451.5538,41.5320,2.6069,5.7096
1/3/1997,10,279.9625,838.4467,35.8462,3.6111,6.6883
1/3/1997,11,425.5900,757.6450,121.6678,6.6968,7.5734
1/3/1997,12,142.3090,81.8398,101.9847,5.1299,7.4566
1/3/1997,13,108.0083,1.8586,106.8409,4.9825,6.9613
1/3/1997,14,116.8809,1.2703,115.5233,1.9237,7.3000
1/3/1997,15,80.9991,3.1663,77.4821,3.3453,7.3911
1/3/1997,16,151.7872,448.3021,69.0047,3.3790,7.7926
1/3/1997,17,25.2668,161.3662,10.1742,2.7167,6.5758
1/3/1997,18,-3.6975,-0.1077,-3.9583,2.3605,5.8575
1/3/1997,19,-3.5968,0.2406,-3.6450,3.0606,5.1550
1/3/1997,20,-2.3238,0.2052,-2.3398,8.8722,6.1496
1/3/1997,21,-2.2321,-0.0086,-2.3298,9.9476,5.3430
1/3/1997,22,-2.0331,0.1913,-2.1393,8.4867,4.6218
1/3/1997,23,-1.8735,-0.1763,-1.9830,6.6168,4.0855
1/4/1997,0,-1.8555,-0.3119,-1.9977,8.4966,3.9274
1/4/1997,1,-3.1575,-0.6672,-3.3289,6.1487,2.8607
1/4/1997,2,-3.4201,-0.2776,-3.6714,3.3490,1.9948
1/4/1997,3,-3.5384,-0.6565,-3.7438,4.2265,2.1928
1/4/1997,4,-3.3377,-0.6780,-3.5228,5.0072,2.0825
1/4/1997,5,-2.4625,-0.7798,-2.3365,8.5089,0.5557
1/4/1997,6,-2.0496,-0.4808,-2.1999,9.8538,-0.7589
1/4/1997,7,-1.8005,-0.4899,-1.8136,14.0028,-0.6329
1/4/1997,8,19.4471,260.8849,6.2756,10.0771,-1.3051
1/4/1997,9,149.8305,774.9658,21.8010,4.5236,-0.2706
1/4/1997,10,299.9992,932.5692,29.8612,5.8290,1.5163
1/4/1997,11,420.1900,991.5683,34.7196,6.5022,2.5377
1/4/1997,12,483.8492,1012.4917,38.5453,6.9517,3.1034
1/4/1997,13,487.3225,1020.4750,34.0298,3.8404,3.7528
1/4/1997,14,356.5275,759.6100,38.5052,6.9024,3.8817
1/4/1997,15,289.6608,831.6475,31.1297,4.9544,4.3423
1/4/1997,16,177.6508,810.2617,22.7601,6.1818,3.7171
1/4/1997,17,26.1432,214.7665,7.0995,4.7561,1.3247
1/4/1997,18,-4.0704,-0.5386,-4.1394,3.4896,-1.4899
1/4/1997,19,-4.7212,-0.6437,-4.9645,1.8100,-2.4187
1/4/1997,20,-4.7686,-0.6994,-4.7034,1.4068,-3.5524
1/4/1997,21,-3.8055,-0.2664,-3.6284,2.9375,-3.9353
1/4/1997,22,-3.6491,-0.1276,-3.6094,3.6393,-4.4126
1/4/1997,23,-4.2766,-0.5992,-4.6053,2.0419,-4.8400
1/5/1997,0,-5.2223,-0.9444,-5.1124,0.9947,-6.4196
1/5/1997,1,-4.4081,-0.7927,-3.8790,0.6860,-6.7808
1/5/1997,2,-4.8382,-1.0832,-4.3041,0.5722,-7.2013
1/5/1997,3,-3.5390,-0.3591,-3.1680,2.7407,-7.7716
1/5/1997,4,-3.6737,-0.6143,-3.5056,2.9483,-8.3350
1/5/1997,5,-3.8835,-0.7242,-3.7459,2.1699,-9.3136
1/5/1997,6,-3.2334,-0.3013,-2.9623,2.7355,-9.5895
1/5/1997,7,-2.5725,-0.2954,-2.4424,3.7934,-9.1616
1/5/1997,8,8.7021,1.9448,7.7258,2.1444,-9.5693
1/5/1997,9,111.7765,232.2664,56.4522,2.4693,-8.3420
1/5/1997,10,266.3775,538.3408,92.8992,3.2220,-5.6643
1/5/1997,11,371.3850,439.4775,167.4870,3.1019,-4.7729
1/5/1997,12,342.7158,396.4367,134.9925,3.3680,-4.5277
1/5/1997,13,434.0100,687.7975,102.4595,3.5246,-3.8564
1/5/1997,14,362.4400,363.0465,175.6700,3.0221,-3.3559
1/5/1997,15,180.4523,138.3089,119.8973,2.1966,-4.0736
1/5/1997,16,106.2262,45.4923,84.8084,2.5017,-4.1208
1/5/1997,17,5.3630,0.0027,5.1215,2.0432,-4.6461
1/5/1997,18,-1.0399,-0.1940,-1.2442,3.1802,-5.5044
1/5/1997,19,-1.3002,-0.0327,-1.3421,1.9433,-5.9430
1/5/1997,20,-1.0070,-0.0327,-1.2544,1.6834,-6.5783
1/5/1997,21,-0.9986,-0.0011,-1.2335,1.4266,-7.2544
1/5/1997,22,-0.8641,0.0043,-0.8452,1.6612,-7.7185
1/5/1997,23,-1.1472,-0.0016,-1.1369,0.3836,-7.8003
1/6/1997,0,-1.5166,-0.0059,-1.3727,0.2634,-7.8225
1/6/1997,1,-0.9903,0.0150,-0.8243,0.2977,-8.0793
1/6/1997,2,-0.4367,-0.3023,-0.2974,3.0481,-8.4793
1/6/1997,3,-0.5383,-0.0997,-0.3940,4.7630,-10.1513
1/6/1997,4,-0.1726,-0.0043,-0.1449,3.3664,-10.4664
1/6/1997,5,-0.0905,-0.0016,-0.0617,3.7771,-10.4183
1/6/1997,6,-0.1054,-0.0021,-0.0833,3.5021,-10.4432
1/6/1997,7,-0.2854,-0.0016,-0.2428,2.5964,-10.4535
1/6/1997,8,9.7107,-0.0075,9.3334,2.2960,-10.5343
1/6/1997,9,96.5656,86.0095,70.1330,1.1099,-10.2893
1/6/1997,10,259.5750,404.4037,120.3675,0.4029,-8.5577
1/6/1997,11,356.0792,536.1433,128.8927,0.4653,-6.9821
1/6/1997,12,447.5233,838.2658,64.4285,1.4858,-6.2806
1/6/1997,13,493.4217,988.3708,48.8523,1.8818,-5.6958
1/6/1997,14,439.2933,961.4675,45.0486,2.2653,-6.2044
1/6/1997,15,323.9883,899.1367,37.5487,2.1279,-5.8885
1/6/1997,16,174.9850,758.0567,26.0018,2.0054,-6.1182
1/6/1997,17,26.6556,204.8220,7.6175,2.2197,-7.3059
1/6/1997,18,-3.6793,-0.2073,-3.2421,2.2674,-9.1077
1/6/1997,19,-4.1567,-0.0273,-4.0477,1.4534,-9.3291
1/6/1997,20,-3.3659,0.0166,-3.3471,2.8893,-9.6988
1/6/1997,21,-2.9959,0.3687,-2.7997,3.5155,-10.0873
1/6/1997,22,-3.7183,0.6366,-2.9853,2.3763,-8.8717
1/6/1997,23,-4.2208,0.2695,-3.8354,2.2647,-7.3901
1/7/1997,0,-4.4495,-0.8402,-4.1092,2.4616,-6.5811
1/7/1997,1,-3.4465,-0.7947,-3.1644,5.5395,-6.0617
1/7/1997,2,-3.1361,-0.5471,-3.1155,6.3157,-5.6630
1/7/1997,3,-3.0725,-0.5991,-3.1720,6.1275,-5.0735
1/7/1997,4,-3.2456,-0.6430,-3.2604,5.4852,-4.6486
1/7/1997,5,-3.1440,-0.7261,-3.1822,5.5231,-4.5029
1/7/1997,6,-2.9961,-0.6173,-3.0889,5.5037,-4.0990
1/7/1997,7,-3.0294,-0.8697,-3.2718,4.5557,-3.6797
1/7/1997,8,33.9351,257.9230,19.5848,2.9625,-2.8490
1/7/1997,9,143.4491,670.9342,29.2913,2.8865,-5.3261
1/7/1997,10,299.0908,907.5800,33.6631,1.0070,-2.7589
1/7/1997,11,417.4350,977.2917,33.7964,0.8862,2.3775
1/7/1997,12,477.8292,1002.6017,32.8188,0.7072,1.3987
1/7/1997,13,479.9825,994.3525,34.3017,1.0872,1.4048
1/7/1997,14,438.4325,959.9058,43.0870,1.6245,1.0451
1/7/1997,15,330.6867,881.1258,47.6848,1.7444,0.9826
1/7/1997,16,125.4909,247.4191,60.4752,1.7974,0.7233
1/7/1997,17,27.5630,42.8882,21.3664,1.6658,0.0609
1/7/1997,18,-2.9385,0.0011,-2.8045,1.5733,-0.2942
1/7/1997,19,-2.6953,-0.4013,-2.6847,1.8913,-1.2752
1/7/1997,20,-1.2508,-0.0171,-1.4225,2.7723,-1.4580
1/7/1997,21,-1.2466,-0.0616,-1.3869,2.6214,-1.6829
1/7/1997,22,-1.3789,-0.1726,-1.3800,2.7177,-2.2967
1/7/1997,23,-1.4973,-0.1222,-1.4595,1.0610,-2.9945
1/8/1997,0,-0.9173,-0.0997,-1.0357,1.4403,-3.2859
1/8/1997,1,-1.0013,-0.0252,-1.1507,1.6967,-3.1725
1/8/1997,2,-1.0221,-0.1897,-0.9797,1.8939,-4.1243
1/8/1997,3,-1.0268,0.0048,-1.3661,0.7882,-5.0353
1/8/1997,4,-1.4829,-0.0263,-1.5224,1.3740,-5.3027
1/8/1997,5,-1.5803,-0.0879,-1.5904,1.0301,-5.5522
1/8/1997,6,-1.9228,-0.3650,-1.9602,1.3196,-5.4678
1/8/1997,7,-1.6718,-0.1485,-1.7747,1.7653,-5.3928
1/8/1997,8,6.3621,23.4796,5.2473,2.0121,-5.2553
1/8/1997,9,110.5341,654.4600,31.2569,2.7217,-4.3445
1/8/1997,10,290.2175,786.1567,48.2459,2.5423,-1.3639
1/8/1997,11,420.4008,980.2892,34.4113,1.6101,-0.5784
1/8/1997,12,483.9658,1003.8417,37.1583,2.4922,0.9233
1/8/1997,13,486.6275,987.0950,40.0612,2.2298,1.6015
1/8/1997,14,430.0983,934.3642,40.5138,2.1643,1.3596
1/8/1997,15,315.8250,865.1225,35.1861,1.7153,1.2764
1/8/1997,16,186.1250,628.6451,49.4473,2.7087,0.9265
1/8/1997,17,26.6069,21.7360,22.2635,4.1814,-0.2051
1/8/1997,18,-1.1665,-0.0766,-1.3472,4.0663,-0.7685
1/8/1997,19,-1.2247,0.0466,-1.4217,5.7720,-0.8720
1/8/1997,20,-1.9445,-0.1088,-2.0827,6.6222,-1.3326
1/8/1997,21,-3.3655,-0.0220,-3.5120,4.8325,-2.4858
1/8/1997,22,-1.8919,0.4057,-1.9616,3.6302,-2.2920
1/8/1997,23,-1.5012,0.5151,-1.5956,3.9976,-1.2474
1/9/1997,0,-1.5058,-0.1453,-1.4152,4.7978,-0.7053
1/9/1997,1,-1.7722,-0.1892,-1.6973,2.9426,-0.2290
1/9/1997,2,-1.4515,-0.1313,-1.5283,4.7430,-0.1206
1/9/1997,3,-1.2325,-0.1726,-1.4177,7.5001,0.0502
1/9/1997,4,-1.3095,-0.1442,-1.3885,5.9411,0.0266
1/9/1997,5,-2.0306,-0.4250,-2.1752,5.6099,-0.0643
1/9/1997,6,-2.2084,-0.4733,-2.3703,6.2771,-0.2436
1/9/1997,7,-1.7257,-0.3907,-1.9204,7.9916,-0.1330
1/9/1997,8,12.0717,0.5365,11.1813,7.3409,0.4244
1/9/1997,9,58.4035,0.3093,55.9399,7.0614,0.6602
1/9/1997,10,141.9458,2.8326,134.5335,7.3930,1.0680
1/9/1997,11,281.4508,98.0854,215.9242,7.9379,2.2070
1/9/1997,12,436.9458,605.4479,136.8265,7.9089,2.9482
1/9/1997,13,414.2392,731.1275,66.1020,8.0918,3.2972
1/9/1997,14,373.6550,608.5060,104.3342,5.7031,3.9677
1/9/1997,15,341.1925,931.1733,37.5787,5.9381,4.0868
1/9/1997,16,201.5892,801.5625,36.3273,7.5258,3.3250
1/9/1997,17,39.7450,217.4152,16.2502,7.5514,2.3091
1/9/1997,18,-1.6868,0.2379,-1.9137,8.5534,2.0992
1/9/1997,19,-3.3071,-1.5885,-2.9174,7.8268,-2.3280
1/9/1997,20,-2.5664,-0.2497,-2.3401,5.3969,-6.4726
1/9/1997,21,-1.0182,-0.0557,-1.0589,5.9251,-7.3764
1/9/1997,22,-0.3845,-0.1318,-0.2820,4.4090,-8.4201
1/9/1997,23,-0.6197,-0.1259,-0.4231,4.0530,-9.2996
1/10/1997,0,-0.4643,-0.0648,-0.3672,2.6544,-9.8403
1/10/1997,1,-0.5956,-0.0359,-0.4980,2.7360,-10.3030
1/10/1997,2,-0.7074,-0.0697,-0.5094,2.3210,-10.9473
1/10/1997,3,-0.7807,-0.0091,-0.5304,1.2603,-11.4646
1/10/1997,4,-0.5191,-0.0959,-0.3532,1.9363,-12.2554
1/10/1997,5,-0.3317,-0.0847,-0.2928,2.3599,-12.7822
1/10/1997,6,-0.2278,-0.0027,-0.2465,0.8920,-13.0298
1/10/1997,7,-0.1206,-0.0386,-0.0565,1.3888,-13.1274
1/10/1997,8,5.6374,-0.0011,5.4338,1.7427,-13.2083
1/10/1997,9,34.0255,-0.0209,32.3046,2.5545,-13.9554
1/10/1997,10,87.2752,1.8662,81.5380,1.5765,-13.2389
1/10/1997,11,145.7692,9.4521,133.4075,2.2099,-12.5640
1/10/1997,12,127.1042,1.1782,121.7275,1.8106,-12.8635
1/10/1997,13,139.5108,4.3881,132.2767,1.6815,-12.7852
1/10/1997,14,139.1867,4.4801,132.9333,2.5085,-13.5632
1/10/1997,15,168.0458,20.9290,157.0525,2.3083,-13.4907
1/10/1997,16,97.1082,2.9023,95.5877,2.3340,-13.4657
1/10/1997,17,29.1688,0.6178,29.2797,1.9234,-14.1834
1/10/1997,18,-0.1048,-0.0048,-0.0743,1.4787,-14.7582
1/10/1997,19,-0.1011,-0.0520,-0.0299,2.0823,-15.2714
1/10/1997,20,-0.0905,0.0000,-0.0248,1.3584,-15.3722
1/10/1997,21,-1.3215,0.0289,-1.4805,0.9896,-15.8573
1/10/1997,22,-0.2302,-0.0247,-0.3845,1.2670,-16.2733
1/10/1997,23,-0.1030,0.0482,0.0089,1.6316,-16.6516
1/11/1997,0,-0.0937,-0.2519,0.1112,1.6946,-17.0692
1/11/1997,1,-0.0005,0.0547,0.0674,1.6131,-16.1303
1/11/1997,2,-0.0418,-0.0107,-0.0006,2.8426,-16.0583
1/11/1997,3,-0.0594,-0.0043,-0.0013,2.3954,-16.2323
1/11/1997,4,-0.0297,-0.0166,-0.0140,2.7014,-16.3829
1/11/1997,5,-0.0640,-0.1592,-0.0572,2.8008,-16.7087
1/11/1997,6,-0.1940,-0.0740,-0.3222,2.2416,-17.6812
1/11/1997,7,-0.5504,-0.0113,-0.5872,1.1328,-18.0666
1/11/1997,8,6.9095,0.1286,6.8646,0.9159,-17.9534
1/11/1997,9,42.2336,0.6947,41.3354,1.1966,-17.1126
1/11/1997,10,91.5063,1.1749,89.8727,1.4333,-16.1118
1/11/1997,11,124.6958,4.1346,118.9733,1.5096,-15.1491
1/11/1997,12,176.1417,14.7300,154.8342,1.6819,-14.3047
1/11/1997,13,156.3283,3.7537,146.6383,2.6227,-15.5723
1/11/1997,14,148.6617,2.1122,139.8467,3.4875,-16.6421
1/11/1997,15,155.1658,1.6962,148.3100,4.0053,-17.1930
1/11/1997,16,69.1018,0.3703,68.6799,4.2459,-18.2168
1/11/1997,17,12.4503,-0.0327,12.5995,3.8719,-19.5750
1/11/1997,18,-0.6209,-0.0252,-0.2910,2.7148,-20.2262
1/11/1997,19,-0.6706,-0.0166,-0.4004,2.0917,-20.5861
1/11/1997,20,-0.5007,0.0011,-0.3247,1.1931,-20.7079
1/11/1997,21,-0.6205,-0.0059,-0.4271,2.0605,-20.7752
1/11/1997,22,-0.7560,-0.0150,-0.4525,2.5962,-21.3104
1/11/1997,23,-0.8219,-0.0188,-0.7506,2.4380,-21.6969
1/12/1997,0,-0.5815,-0.0252,-0.4875,2.5856,-21.8833
1/12/1997,1,-0.5857,-0.0032,-0.4042,2.1619,-22.0963
1/12/1997,2,-0.3676,-0.0102,-0.2358,2.0151,-22.2458
1/12/1997,3,-0.3235,-0.0016,-0.2421,2.5413,-22.4490
1/12/1997,4,-0.3258,-0.0054,-0.2428,2.2550,-22.5701
1/12/1997,5,-0.5305,-0.0300,-0.4620,2.3288,-22.7779
1/12/1997,6,-1.6587,-0.2144,-1.5323,2.4817,-23.4215
1/12/1997,7,0.1467,0.0954,0.0121,1.5415,-23.4003
1/12/1997,8,8.8789,0.0086,8.5521,1.2799,-22.9158
1/12/1997,9,61.1657,0.6996,58.7903,2.1395,-22.6387
1/12/1997,10,162.6633,2.7211,156.7067,2.3949,-22.2877
1/12/1997,11,272.7833,7.4353,261.3442,2.5407,-22.0180
1/12/1997,12,354.2492,23.6596,327.6142,2.4224,-21.7505
1/12/1997,13,350.5650,604.1108,261.9075,2.3300,-21.3448
1/12/1997,14,216.5092,450.4792,179.5525,2.5423,-21.2977
1/12/1997,15,152.0350,289.9150,135.5637,3.1695,-21.6865
1/12/1997,16,88.8907,237.1733,80.4173,2.8729,-22.0558
1/12/1997,17,28.8771,32.0588,28.1697,3.1033,-22.6412
1/12/1997,18,-0.8093,-0.0021,-1.0918,2.9548,-22.9710
1/12/1997,19,-1.4846,-0.1227,-1.5176,3.0494,-23.3709
1/12/1997,20,-2.2559,-0.0466,-2.2784,1.1452,-23.6517
1/12/1997,21,-2.2927,0.0113,-2.1799,0.3617,-24.1501
1/12/1997,22,-1.1821,0.1431,-1.1637,0.3847,-23.3809
1/12/1997,23,-2.0212,-0.1378,-2.0662,0.8037,-23.1096
1/13/1997,0,-1.8323,-0.2000,-1.9626,0.7674,-23.6130
1/13/1997,1,-0.5620,0.0536,-0.6686,0.6560,-23.5062
1/13/1997,2,-1.8893,-0.0129,-1.8984,0.4661,-23.4135
1/13/1997,3,-1.6930,0.0214,-1.8647,0.5212,-23.2556
1/13/1997,4,-1.1658,-0.0150,-1.2807,0.8008,-23.2051
1/13/1997,5,-0.8920,-0.0070,-1.0932,1.2773,-23.3201
1/13/1997,6,-0.5138,0.1158,-0.6133,0.7322,-23.1629
1/13/1997,7,0.6516,0.0772,0.6070,0.6030,-22.2129
1/13/1997,8,9.4454,0.0847,9.0096,1.2326,-22.0633
1/13/1997,9,70.9191,0.8309,67.2599,1.1480,-21.5632
1/13/1997,10,179.8183,10.3705,168.1592,1.4535,-20.7611
1/13/1997,11,241.9075,8.8056,228.4783,1.1662,-19.8225
1/13/1997,12,294.4675,7.9498,280.4700,1.0014,-18.3870
1/13/1997,13,324.9425,41.5835,291.5308,1.1176,-16.9732
1/13/1997,14,228.3675,3.8902,219.1133,2.1768,-17.9762
1/13/1997,15,365.5467,285.8254,255.5158,1.9571,-17.2681
1/13/1997,16,241.1375,564.5408,115.2282,2.8662,-17.5148
1/13/1997,17,32.7386,109.3420,19.7107,4.1571,-19.3663
1/13/1997,18,-0.9132,0.0038,-0.6996,2.6492,-20.3466
1/13/1997,19,-1.6571,-0.1142,-1.6579,1.3079,-20.7295
1/13/1997,20,-1.6841,0.2369,-1.5023,1.2507,-20.4582
1/13/1997,21,-1.7491,0.1442,-1.5716,0.4469,-20.3939
1/13/1997,22,-0.8609,0.0965,-0.7912,0.3888,-19.9714
1/13/1997,23,-0.3680,0.0102,-0.4093,0.7371,-19.6988
1/14/1997,0,-0.3327,0.0193,-0.1741,0.4013,-19.1501
1/14/1997,1,-1.6016,-0.0118,-1.3778,0.3225,-18.9484
1/14/1997,2,-2.0109,-0.1195,-1.8335,0.4057,-19.1178
1/14/1997,3,-1.5680,-0.2203,-1.4267,0.6639,-19.0978
1/14/1997,4,-0.8274,-0.0670,-0.7359,0.9936,-18.6355
1/14/1997,5,-0.2984,0.0220,-0.1932,0.8336,-18.2817
1/14/1997,6,-0.1926,-0.0279,-0.2402,1.1122,-17.1196
1/14/1997,7,-1.3036,-0.2953,-1.2774,0.6628,-16.7858
1/14/1997,8,18.0422,9.5564,16.4440,1.2530,-15.7187
1/14/1997,9,92.3129,2.0867,89.4784,1.6077,-10.4938
1/14/1997,10,185.8533,54.1721,154.2992,1.2791,-7.2967
1/14/1997,11,326.1133,290.9610,184.4344,0.8868,-5.8366
1/14/1997,12,347.6592,223.8551,214.7142,0.9435,-3.1646
1/14/1997,13,302.4600,162.2325,194.5392,1.1002,-1.9236
1/14/1997,14,322.9292,213.1825,209.6208,2.4853,-4.6253
1/14/1997,15,197.0283,147.8088,125.6016,3.2499,-6.3562
1/14/1997,16,61.3486,8.3364,53.6020,3.7991,-9.2000
1/14/1997,17,22.6353,-0.2630,20.7296,2.0531,-10.7144
1/14/1997,18,0.1299,0.2352,0.2515,0.8366,-10.3384
1/14/1997,19,-1.1847,-0.0879,-1.0386,0.6235,-9.9831
1/14/1997,20,-2.6267,0.3949,-2.2359,1.1913,-10.9145
1/14/1997,21,-1.5984,1.5848,-1.4654,2.6077,-8.9141
1/14/1997,22,-2.1250,2.6800,-2.1928,6.8573,-2.3839
1/14/1997,23,-2.0071,0.1897,-2.1458,7.0442,-0.3411
1/15/1997,0,-2.4278,-0.4131,-2.5167,4.9639,-0.2442
1/15/1997,1,-2.0612,-0.1623,-2.2364,4.0709,0.1083
1/15/1997,2,-2.1025,-0.2266,-2.2694,5.3507,0.0738
1/15/1997,3,-2.9550,-0.2138,-3.0418,5.2096,-0.1819
1/15/1997,4,-2.5858,-0.4109,-2.5508,6.6324,-0.3377
1/15/1997,5,-2.2848,-0.5352,-2.0065,4.3252,-0.4145
1/15/1997,6,-2.8776,-0.3938,-2.8132,4.9571,-0.1763
1/15/1997,7,-1.3595,-0.2325,-1.5828,9.7152,0.0457
1/15/1997,8,15.6309,5.5280,14.5545,7.0998,0.6808
1/15/1997,9,102.4683,112.6386,76.7415,6.6246,0.9870
1/15/1997,10,294.0950,740.9315,54.9758,1.3167,2.3856
1/15/1997,11,451.0575,986.0717,47.9704,6.2680,3.6131
1/15/1997,12,505.1642,992.5600,50.7939,4.2168,2.2963
1/15/1997,13,514.2083,970.6550,56.6842,3.0679,1.6378
1/15/1997,14,471.0117,948.2625,55.8061,2.8897,1.3355
1/15/1997,15,109.0135,105.3474,62.8343,2.9551,0.0634
1/15/1997,16,119.5065,339.8223,50.0924,2.5054,-0.7438
1/15/1997,17,63.6490,289.1297,28.6536,3.7913,-1.2109
1/15/1997,18,-2.3657,-0.7015,-2.3667,4.1915,-2.9389
1/15/1997,19,-2.8589,-0.2829,-2.5618,5.0248,-3.9394
1/15/1997,20,-2.8239,-0.3564,-2.4768,5.1308,-4.7317
1/15/1997,21,-2.9915,-0.1844,-2.7514,4.2708,-5.9824
1/15/1997,22,-2.4348,-0.0332,-2.3721,3.8166,-6.4564
1/15/1997,23,-1.3805,-0.0118,-1.4374,3.0025,-6.4978
1/16/1997,0,-0.6947,0.0177,-0.6126,3.0355,-6.1171
1/16/1997,1,-0.9244,-0.3564,-0.9901,4.3011,-6.6367
1/16/1997,2,-0.7081,-0.0649,-0.6208,4.0911,-8.5943
1/16/1997,3,-1.0079,-0.6673,-0.6304,3.8981,-10.3015
1/16/1997,4,-0.6826,-0.0858,-0.3870,2.5080,-12.4227
1/16/1997,5,-0.8989,-0.0252,-0.6393,1.4191,-12.8903
1/16/1997,6,-0.4330,-0.0016,-0.2676,1.5510,-13.0472
1/16/1997,7,-0.7003,-0.0209,-0.4658,1.9493,-13.2230
1/16/1997,8,12.7740,0.1855,12.3151,1.6693,-13.8831
1/16/1997,9,92.8966,5.2715,87.2764,0.2631,-13.0095
1/16/1997,10,225.7525,777.1492,55.3937,1.0195,-10.7461
1/16/1997,11,486.8350,966.0650,52.7157,1.9508,-8.9333
1/16/1997,12,521.5000,998.8075,57.0298,2.5493,-8.3801
1/16/1997,13,525.0658,1006.8333,52.5519,1.9277,-6.7121
1/16/1997,14,479.6975,986.2483,47.6968,1.7215,-7.9877
1/16/1997,15,366.1392,924.0042,42.0641,1.6263,-8.2903
1/16/1997,16,208.9467,778.6433,31.4748,2.0935,-8.3991
1/16/1997,17,48.2615,302.9559,14.1000,1.9969,-10.0242
1/16/1997,18,-3.3534,-0.5873,-2.9753,0.8457,-10.4609
1/16/1997,19,-3.2288,-0.3542,-2.9939,2.3319,-11.6568
1/16/1997,20,-2.9978,-0.3333,-2.7392,2.4398,-13.0683
1/16/1997,21,-3.2439,-0.0933,-3.0951,1.2037,-13.5202
1/16/1997,22,-3.2801,0.0627,-2.9535,0.9109,-13.8869
